time,temperature,humidity
1506675816000,25.4,73.6
1506676416000,25.3,73.6
1506677016000,25.3,74.0
1506677616000,25.3,74.0
1506678216000,25.3,74.0
1506678816000,25.2,74.5
1506679416000,25.2,74.5
1506680016000,25.2,74.5
1506680616000,25.2,74.9
1506681216000,25.1,74.9
1506681816000,25.1,74.9
1506682416000,24.9,74.9
1506683016000,24.8,75.3
1506683616000,24.7,75.7
1506684216000,24.7,75.7
1506684816000,24.7,76.1
1506685416000,24.6,76.1
1506686016000,24.6,76.5
1506686616000,24.5,76.5
1506687216000,24.4,76.5
1506687816000,24.4,76.5
1506688416000,24.3,76.9
1506689016000,24.3,76.9
1506689616000,24.2,77.3
1506690216000,24.1,77.3
1506690816000,24.0,77.7
1506691416000,24.0,77.7
1506692016000,23.9,78.1
1506692616000,23.8,78.1
1506693216000,23.7,78.5
1506693816000,23.6,78.5
1506694416000,23.5,78.9
1506695016000,23.5,78.9
1506695616000,23.4,79.3
1506696216000,23.3,79.3
1506696816000,23.3,79.7
1506697416000,23.2,79.7
1506698016000,23.1,80.1
1506698616000,23.0,80.5
1506699216000,23.0,80.5
1506699816000,23.0,80.5
1506700416000,22.9,80.5
1506701016000,22.9,80.5
1506701616000,22.9,80.9
1506702216000,22.9,80.9
1506702816000,22.9,80.9
1506703416000,22.9,80.9
1506704016000,22.9,80.9
1506704616000,22.9,80.9
1506705216000,22.9,80.9
1506705816000,22.9,80.9
1506706416000,22.9,80.9
1506707016000,22.9,80.9
1506707616000,22.9,80.9
1506708216000,23.0,80.9
1506708816000,23.1,80.5
1506709416000,23.2,80.5
1506710016000,23.3,80.6
1506710616000,23.4,80.1
1506711216000,23.5,80.2
1506711816000,23.5,79.8
1506712416000,23.7,79.8
1506713016000,23.9,79.4
1506713616000,24.1,79.0
1506714216000,24.2,78.6
1506714816000,24.5,78.3
1506715416000,24.7,77.4
1506716016000,25.1,77.1
1506716616000,25.4,76.3
1506717216000,25.8,75.5
1506717816000,26.2,74.7
1506718416000,26.7,73.4
1506719016000,27.1,72.6
1506719616000,27.4,71.7
1506720216000,27.6,71.3
1506720816000,27.7,70.9
1506721416000,27.9,70.4
1506722016000,28.1,70.5
1506722616000,28.2,70.5
1506723216000,28.3,70.5
1506723816000,28.4,70.1
1506724416000,28.5,70.1
1506725016000,28.7,69.7
1506725616000,28.9,69.7
1506726216000,29.1,69.3
1506726816000,29.3,68.8
1506727416000,29.4,68.4
1506728016000,29.4,67.9
1506728616000,29.4,67.9
1506729216000,29.4,67.9
1506729816000,29.5,67.4
1506730416000,29.6,67.0
1506731016000,29.5,67.0
1506731616000,29.5,67.0
1506732216000,29.5,67.0
1506732816000,29.3,67.4
1506733416000,29.2,67.4
1506734016000,29.1,67.4
1506734616000,29.0,67.8
1506735216000,28.9,67.8
1506735816000,28.8,67.8
1506736416000,28.7,68.3
1506737016000,28.6,68.2
1506737616000,28.5,68.2
1506738216000,28.5,68.7
1506738816000,28.5,68.7
1506739416000,28.4,68.7
1506740016000,28.4,68.7
1506740616000,28.3,68.7
1506741216000,28.3,69.1
1506741816000,28.2,69.1
1506742416000,28.2,69.1
1506743016000,28.1,69.1
1506743616000,28.0,69.1
1506744216000,27.9,69.5
1506744816000,27.8,69.5
1506745416000,27.7,69.5
1506746016000,27.7,69.5
1506746616000,27.6,69.9
1506747216000,27.5,69.9
1506747816000,27.4,69.9
1506748416000,27.3,70.3
1506749016000,27.2,70.3
1506749616000,27.1,70.8
1506750216000,27.0,70.7
1506750816000,26.9,70.7
1506751416000,26.7,71.2
1506752016000,26.5,71.6
1506752616000,26.2,72.4
1506753216000,25.8,72.8
1506753816000,25.5,73.2
1506754416000,25.2,74.0
1506755016000,24.9,74.4
1506755616000,24.5,75.2
1506756216000,24.1,76.5
1506756816000,23.7,77.2
1506757416000,23.4,78.5
1506758016000,23.2,78.8
1506758616000,23.0,79.7
1506759216000,22.9,80.0
1506759816000,22.5,80.8
1506760416000,22.3,81.6
1506761016000,22.3,82.0
1506761616000,22.3,82.0
1506762216000,22.3,82.0
1506762816000,22.3,82.4
1506763416000,22.4,82.4
1506764016000,22.4,82.4
1506764616000,22.4,82.4
1506765216000,22.5,82.5
1506765816000,22.6,82.1
1506766416000,22.6,82.1
1506767016000,22.7,82.1
1506767616000,22.7,82.1
1506768216000,22.8,82.1
1506768816000,22.8,82.1
1506769416000,22.8,82.1
1506770016000,22.8,82.1
1506770616000,22.8,82.1
1506771216000,22.8,82.1
1506771816000,22.8,82.1
1506772416000,22.8,82.1
1506773016000,22.8,82.1
1506773616000,22.9,81.7
1506774216000,22.9,81.7
1506774816000,22.9,81.7
1506775416000,22.9,81.7
1506776016000,22.9,81.7
1506776616000,22.9,81.7
1506777216000,22.9,81.7
1506777816000,22.9,81.7
1506778416000,22.9,81.3
1506779016000,22.9,81.3
1506779616000,22.9,81.3
1506780216000,22.9,81.3
1506780816000,22.9,81.3
1506781416000,22.9,81.3
1506782016000,23.0,81.3
1506782616000,23.0,81.3
1506783216000,23.0,80.9
1506783816000,23.1,80.9
1506784416000,23.2,80.9
1506785016000,23.3,80.6
1506785616000,23.4,80.6
1506786216000,23.5,80.2
1506786816000,23.6,80.2
1506787416000,23.6,79.8
1506788016000,23.7,79.8
1506788616000,23.7,79.8
1506789216000,23.7,79.4
1506789816000,23.7,79.4
1506790416000,23.7,79.4
1506791016000,23.7,79.0
1506791616000,23.7,79.0
1506792216000,23.7,79.0
1506792816000,23.7,79.0
1506793416000,23.7,79.0
1506794016000,23.7,79.0
1506794616000,23.8,79.0
1506795216000,23.8,79.0
1506795816000,23.9,78.5
1506796416000,23.9,78.6
1506797016000,24.0,78.2
1506797616000,24.2,78.2
1506798216000,24.4,77.4
1506798816000,24.7,77.0
1506799416000,25.0,76.2
1506800016000,25.1,75.8
1506800616000,25.1,75.8
1506801216000,25.1,75.8
1506801816000,25.2,75.3
1506802416000,25.3,74.9
1506803016000,25.6,74.5
1506803616000,26.1,73.8
1506804216000,26.5,72.5
1506804816000,27.0,71.7
1506805416000,27.4,70.8
1506806016000,27.5,69.9
1506806616000,27.9,69.5
1506807216000,28.2,68.6
1506807816000,28.6,67.8
1506808416000,29.2,66.9
1506809016000,29.7,66.1
1506809616000,30.3,65.2
1506810216000,30.7,64.3
1506810816000,31.3,63.4
1506811416000,31.7,62.0
1506812016000,32.0,61.1
1506812616000,32.4,60.6
1506813216000,32.7,59.7
1506813816000,32.7,59.2
1506814416000,32.5,59.1
1506815016000,32.3,59.1
1506815616000,32.3,59.1
1506816216000,32.5,59.1
1506816816000,32.9,58.2
1506817416000,32.8,58.2
1506818016000,32.5,58.1
1506818616000,32.2,58.6
1506819216000,31.7,59.5
1506819816000,31.0,60.4
1506820416000,30.6,61.3
1506821016000,30.3,62.3
1506821616000,30.0,62.7
1506822216000,29.8,63.2
1506822816000,29.8,63.7
1506823416000,29.8,63.7
1506824016000,29.8,63.7
1506824616000,29.6,64.1
1506825216000,29.1,64.5
1506825816000,28.6,65.4
1506826416000,28.4,66.3
1506827016000,28.3,66.8
1506827616000,28.2,67.2
1506828216000,28.1,67.2
1506828816000,28.1,67.2
1506829416000,28.1,67.7
1506830016000,28.1,67.7
1506830616000,28.1,67.7
1506831216000,28.0,67.7
1506831816000,27.8,67.6
1506832416000,27.5,68.1
1506833016000,27.2,68.9
1506833616000,27.0,69.4
1506834216000,26.8,69.8
1506834816000,26.7,70.2
1506835416000,26.3,70.6
1506836016000,25.6,71.9
1506836616000,25.2,72.7
1506837216000,24.9,73.5
1506837816000,24.7,73.9
1506838416000,24.4,74.8
1506839016000,24.3,75.6
1506839616000,24.2,75.6
1506840216000,24.2,76.0
1506840816000,24.1,76.4
1506841416000,24.0,76.4
1506842016000,24.0,76.9
1506842616000,24.0,76.9
1506843216000,24.0,77.3
1506843816000,23.9,77.3
1506844416000,23.8,77.7
1506845016000,23.7,77.7
1506845616000,23.6,78.1
1506846216000,23.5,78.1
1506846816000,23.5,78.5
1506847416000,23.4,78.9
1506848016000,23.3,78.9
1506848616000,23.2,79.3
1506849216000,23.1,79.2
1506849816000,23.0,79.7
1506850416000,22.9,79.6
1506851016000,22.9,80.0
1506851616000,22.8,80.0
1506852216000,22.7,80.4
1506852816000,22.7,80.4
1506853416000,22.6,80.4
1506854016000,22.4,80.8
1506854616000,22.2,81.2
1506855216000,22.1,81.5
1506855816000,22.0,81.9
1506856416000,21.9,81.9
1506857016000,21.8,82.3
1506857616000,21.8,82.3
1506858216000,21.7,82.7
1506858816000,21.7,82.7
1506859416000,21.7,82.7
1506860016000,21.7,82.7
1506860616000,21.7,82.7
1506861216000,21.7,82.7
1506861816000,21.7,82.7
1506862416000,21.7,82.7
1506863016000,21.6,82.7
1506863616000,21.6,82.7
1506864216000,21.6,83.1
1506864816000,21.6,82.7
1506865416000,21.7,82.7
1506866016000,21.7,82.7
1506866616000,21.8,82.7
1506867216000,21.8,82.7
1506867816000,21.9,82.7
1506868416000,21.9,82.7
1506869016000,21.9,82.3
1506869616000,21.9,82.3
1506870216000,22.0,82.3
1506870816000,22.0,82.3
1506871416000,22.0,82.3
1506872016000,22.1,81.9
1506872616000,22.1,81.9
1506873216000,22.1,81.9
1506873816000,22.1,81.9
1506874416000,22.1,81.9
1506875016000,22.1,81.9
1506875616000,22.1,81.9
1506876216000,22.1,81.9
1506876816000,22.1,81.9
1506877416000,22.1,82.0
1506878016000,22.1,81.9
1506878616000,22.2,81.6
1506879216000,22.0,81.5
1506879816000,21.6,81.9
1506880416000,21.5,82.6
1506881016000,21.3,83.0
1506881616000,21.3,83.4
1506882216000,21.4,83.0
1506882816000,21.4,83.0
1506883416000,21.5,83.0
1506884016000,21.5,83.0
1506884616000,21.5,83.0
1506885216000,21.5,83.0
1506885816000,21.5,83.1
1506886416000,21.5,83.1
1506887016000,21.6,82.7
1506887616000,21.7,82.7
1506888216000,21.8,82.7
1506888816000,22.0,82.3
1506889416000,22.3,82.0
1506890016000,22.5,81.2
1506890616000,22.8,80.8
1506891216000,23.0,80.5
1506891816000,23.2,80.5
1506892416000,23.4,80.1
1506893016000,23.5,79.8
1506893616000,23.8,79.8
1506894216000,24.0,79.0
1506894816000,24.2,79.0
1506895416000,24.4,78.7
1506896016000,24.5,78.2
1506896616000,24.7,77.9
1506897216000,24.8,77.5
1506897816000,25.0,77.5
1506898416000,25.2,77.1
1506899016000,25.4,76.7
1506899616000,25.5,76.3
1506900216000,25.7,75.9
1506900816000,25.9,75.5
1506901416000,26.1,75.1
1506902016000,26.2,74.2
1506902616000,26.3,74.2
1506903216000,26.4,73.8
1506903816000,26.5,73.4
1506904416000,26.6,72.9
1506905016000,26.6,72.9
1506905616000,26.7,72.5
1506906216000,26.8,72.5
1506906816000,26.8,72.1
1506907416000,26.9,72.1
1506908016000,26.9,71.6
1506908616000,27.0,71.6
1506909216000,27.0,71.6
1506909816000,27.0,71.2
1506910416000,27.0,71.2
1506911016000,27.0,71.2
1506911616000,27.0,71.2
1506912216000,26.9,71.2
1506912816000,26.9,71.2
1506913416000,26.8,71.2
1506914016000,26.8,71.2
1506914616000,26.8,71.1
1506915216000,26.7,71.1
1506915816000,26.7,71.1
1506916416000,26.7,71.1
1506917016000,26.7,71.1
1506917616000,26.7,71.1
1506918216000,26.6,71.1
1506918816000,26.6,71.1
1506919416000,26.5,71.1
1506920016000,26.5,71.1
1506920616000,26.4,71.1
1506921216000,26.3,71.1
1506921816000,26.2,71.5
1506922416000,26.2,71.5
1506923016000,26.1,71.5
1506923616000,26.0,71.9
1506924216000,26.0,71.9
1506924816000,25.9,72.4
1506925416000,25.8,72.3
1506926016000,25.7,72.3
1506926616000,25.6,72.8
1506927216000,25.5,72.7
1506927816000,25.5,72.7
1506928416000,25.4,72.7
1506929016000,25.4,73.2
1506929616000,25.4,73.2
1506930216000,25.4,73.2
1506930816000,25.4,73.2
1506931416000,25.4,73.2
1506932016000,25.4,73.2
1506932616000,25.4,73.2
1506933216000,25.4,73.2
1506933816000,25.4,73.2
1506934416000,25.4,73.1
1506935016000,25.3,73.1
1506935616000,25.3,73.1
1506936216000,25.2,73.1
1506936816000,25.1,73.1
1506937416000,25.0,73.5
1506938016000,24.9,73.5
1506938616000,24.8,73.5
1506939216000,24.7,73.9
1506939816000,24.7,73.9
1506940416000,24.7,73.9
1506941016000,24.6,74.3
1506941616000,24.6,74.3
1506942216000,24.5,74.3
1506942816000,24.4,74.8
1506943416000,24.4,74.7
1506944016000,24.4,74.7
1506944616000,24.4,74.7
1506945216000,24.3,74.7
1506945816000,24.3,74.7
1506946416000,24.3,74.7
1506947016000,24.3,75.2
1506947616000,24.3,75.2
1506948216000,24.2,75.2
1506948816000,24.2,75.2
1506949416000,24.1,75.1
1506950016000,24.1,75.1
1506950616000,24.0,75.1
1506951216000,24.0,75.6
1506951816000,24.0,75.5
1506952416000,24.0,75.5
1506953016000,24.0,75.5
1506953616000,24.0,75.5
1506954216000,24.0,75.5
1506954816000,23.9,75.5
1506955416000,23.9,76.0
1506956016000,23.8,76.0
1506956616000,23.8,75.9
1506957216000,23.7,76.4
1506957816000,23.7,76.4
1506958416000,23.6,76.4
1506959016000,23.6,76.4
1506959616000,23.6,76.3
1506960216000,23.6,76.3
1506960816000,23.5,76.3
1506961416000,23.5,76.3
1506962016000,23.5,76.3
1506962616000,23.5,76.3
1506963216000,23.5,76.7
1506963816000,23.4,76.7
1506964416000,23.3,76.7
1506965016000,23.3,77.1
1506965616000,23.2,77.1
1506966216000,23.1,77.1
1506966816000,23.0,77.1
1506967416000,23.0,77.5
1506968016000,23.0,77.5
1506968616000,23.0,77.5
1506969216000,23.0,77.5
1506969816000,23.0,77.5
1506970416000,23.0,77.5
1506971016000,23.0,78.0
1506971616000,23.1,77.5
1506972216000,23.2,77.6
1506972816000,23.4,77.2
1506973416000,23.5,77.2
1506974016000,23.6,76.8
1506974616000,23.7,76.8
1506975216000,23.9,76.4
1506975816000,24.0,76.0
1506976416000,24.3,75.6
1506977016000,24.5,75.2
1506977616000,24.6,74.8
1506978216000,24.7,74.4
1506978816000,24.8,74.4
1506979416000,24.9,74.0
1506980016000,25.0,74.0
1506980616000,25.1,73.6
1506981216000,25.2,73.6
1506981816000,25.3,73.1
1506982416000,25.4,73.2
1506983016000,25.4,72.7
1506983616000,25.6,72.7
1506984216000,25.7,72.3
1506984816000,25.8,72.3
1506985416000,25.9,71.9
1506986016000,26.0,71.4
1506986616000,26.1,71.5
1506987216000,26.1,71.0
1506987816000,26.1,71.0
1506988416000,26.2,71.0
1506989016000,26.2,71.0
1506989616000,26.3,70.6
1506990216000,26.3,70.6
1506990816000,26.4,70.6
1506991416000,26.4,70.2
1506992016000,26.4,70.2
1506992616000,26.5,70.2
1506993216000,26.5,70.2
1506993816000,26.5,70.2
1506994416000,26.6,69.7
1506995016000,26.6,69.7
1506995616000,26.6,69.7
1506996216000,26.6,69.7
1506996816000,26.6,69.7
1506997416000,26.6,69.7
1506998016000,26.6,69.7
1506998616000,26.6,69.7
1506999216000,26.6,69.7
1506999816000,26.6,69.7
1507000416000,26.6,69.7
1507001016000,26.6,69.7
1507001616000,26.6,69.7
1507002216000,26.6,69.7
1507002816000,26.6,69.7
1507003416000,26.6,69.7
1507004016000,26.6,69.7
1507004616000,26.6,69.7
1507005216000,26.6,69.7
1507005816000,26.5,69.7
1507006416000,26.5,69.7
1507007016000,26.4,69.7
1507007616000,26.4,70.2
1507008216000,26.3,70.2
1507008816000,26.3,70.1
1507009416000,26.2,70.1
1507010016000,26.2,70.1
1507010616000,26.2,70.6
1507011216000,26.2,70.6
1507011816000,26.2,70.6
1507012416000,26.1,70.6
1507013016000,26.0,71.0
1507013616000,26.0,71.0
1507014216000,26.0,71.0
1507014816000,25.9,71.0
1507015416000,25.9,71.0
1507016016000,25.9,71.0
1507016616000,25.8,71.4
1507017216000,25.8,71.4
1507017816000,25.8,71.4
1507018416000,25.7,71.4
1507019016000,25.7,71.4
1507019616000,25.7,71.4
1507020216000,25.6,71.4
1507020816000,25.6,71.4
1507021416000,25.6,71.9
1507022016000,25.6,71.9
1507022616000,25.6,71.8
1507023216000,25.6,71.8
1507023816000,25.5,71.8
1507024416000,25.5,71.8
1507025016000,25.5,71.8
1507025616000,25.4,71.8
1507026216000,25.4,71.8
1507026816000,25.4,71.8
1507027416000,25.4,71.8
1507028016000,25.4,71.8
1507028616000,25.4,71.8
1507029216000,25.4,72.3
1507029816000,25.4,71.8
1507030416000,25.3,72.2
1507031016000,25.3,72.2
1507031616000,25.3,72.2
1507032216000,25.3,72.2
1507032816000,25.2,72.2
1507033416000,25.2,72.2
1507034016000,25.2,72.2
1507034616000,25.2,72.2
1507035216000,25.1,72.7
1507035816000,25.1,72.7
1507036416000,25.1,72.7
1507037016000,25.1,72.7
1507037616000,25.0,72.6
1507038216000,25.0,72.6
1507038816000,25.0,72.6
1507039416000,25.0,72.6
1507040016000,25.0,72.6
1507040616000,25.0,73.1
1507041216000,25.0,73.1
1507041816000,24.9,73.1
1507042416000,24.9,73.1
1507043016000,24.9,73.1
1507043616000,24.9,73.1
1507044216000,24.9,73.1
1507044816000,24.9,73.1
1507045416000,24.9,73.1
1507046016000,24.8,73.1
1507046616000,24.7,73.0
1507047216000,24.7,73.5
1507047816000,24.6,73.5
1507048416000,24.4,73.9
1507049016000,24.3,73.8
1507049616000,24.1,74.3
1507050216000,24.0,74.7
1507050816000,23.9,74.7
1507051416000,23.9,75.1
1507052016000,23.8,75.5
1507052616000,23.8,75.5
1507053216000,23.8,75.5
1507053816000,23.8,75.5
1507054416000,23.7,75.9
1507055016000,23.6,75.9
1507055616000,23.2,76.3
1507056216000,22.7,77.5
1507056816000,22.3,78.2
1507057416000,22.2,78.6
1507058016000,22.1,79.4
1507058616000,22.0,79.4
1507059216000,22.0,79.8
1507059816000,22.0,79.9
1507060416000,22.1,79.9
1507061016000,22.2,79.9
1507061616000,22.2,79.9
1507062216000,22.4,79.5
1507062816000,22.5,79.5
1507063416000,22.6,79.1
1507064016000,22.8,78.7
1507064616000,22.9,78.8
1507065216000,23.0,78.4
1507065816000,23.2,78.0
1507066416000,23.3,78.0
1507067016000,23.5,77.6
1507067616000,23.5,77.2
1507068216000,23.7,76.8
1507068816000,24.0,76.4
1507069416000,24.2,76.0
1507070016000,24.4,75.6
1507070616000,24.6,75.2
1507071216000,24.7,74.8
1507071816000,24.8,74.4
1507072416000,25.0,74.0
1507073016000,25.2,73.6
1507073616000,25.3,73.1
1507074216000,25.4,73.1
1507074816000,25.5,72.7
1507075416000,25.7,72.3
1507076016000,26.0,71.9
1507076616000,26.1,71.5
1507077216000,26.1,71.5
1507077816000,26.1,71.0
1507078416000,26.2,71.0
1507079016000,26.2,71.0
1507079616000,26.2,70.6
1507080216000,26.2,70.6
1507080816000,26.2,70.6
1507081416000,26.3,70.6
1507082016000,26.3,70.1
1507082616000,26.3,70.1
1507083216000,26.3,70.2
1507083816000,26.2,70.1
1507084416000,26.2,70.1
1507085016000,26.2,70.1
1507085616000,26.2,70.1
1507086216000,26.2,70.1
1507086816000,26.2,70.1
1507087416000,26.2,70.1
1507088016000,26.2,70.1
1507088616000,26.2,70.1
1507089216000,26.2,70.1
1507089816000,26.2,70.1
1507090416000,26.1,70.6
1507091016000,26.1,70.6
1507091616000,26.1,70.6
1507092216000,26.0,70.6
1507092816000,26.0,70.5
1507093416000,25.9,70.5
1507094016000,25.9,70.5
1507094616000,25.9,70.5
1507095216000,25.8,70.5
1507095816000,25.8,71.0
1507096416000,25.7,71.0
1507097016000,25.7,71.0
1507097616000,25.6,70.9
1507098216000,25.6,70.9
1507098816000,25.5,71.4
1507099416000,25.5,71.4
1507100016000,25.4,71.4
1507100616000,25.4,71.4
1507101216000,25.4,71.4
1507101816000,25.3,71.8
1507102416000,25.3,71.8
1507103016000,25.3,71.8
1507103616000,25.2,71.8
1507104216000,25.2,71.8
1507104816000,25.2,72.2
1507105416000,25.1,72.2
1507106016000,25.1,72.2
1507106616000,25.0,72.2
1507107216000,25.0,72.2
1507107816000,24.9,72.6
1507108416000,24.9,72.6
1507109016000,24.9,72.6
1507109616000,24.9,72.6
1507110216000,24.9,72.6
1507110816000,24.8,72.6
1507111416000,24.8,72.6
1507112016000,24.7,73.0
1507112616000,24.4,73.4
1507113216000,24.1,73.8
1507113816000,24.0,74.2
1507114416000,23.8,74.6
1507115016000,23.8,75.1
1507115616000,23.8,75.5
1507116216000,23.8,75.5
1507116816000,23.8,75.5
1507117416000,23.9,75.5
1507118016000,23.9,75.5
1507118616000,23.9,75.5
1507119216000,23.9,75.5
1507119816000,23.9,75.5
1507120416000,24.0,75.1
1507121016000,24.0,75.1
1507121616000,24.0,75.1
1507122216000,24.0,75.1
1507122816000,24.0,75.1
1507123416000,24.0,75.1
1507124016000,23.9,75.1
1507124616000,24.0,75.1
1507125216000,24.0,75.1
1507125816000,24.0,75.1
1507126416000,24.0,75.1
1507127016000,24.0,75.1
1507127616000,24.0,75.1
1507128216000,24.0,75.1
1507128816000,24.0,75.1
1507129416000,23.9,75.1
1507130016000,23.7,75.5
1507130616000,23.6,75.5
1507131216000,23.5,75.9
1507131816000,23.4,76.3
1507132416000,23.2,76.3
1507133016000,23.0,76.7
1507133616000,22.9,77.5
1507134216000,22.7,77.9
1507134816000,22.6,77.9
1507135416000,22.5,78.3
1507136016000,22.5,78.3
1507136616000,22.4,78.7
1507137216000,22.4,78.7
1507137816000,22.3,79.1
1507138416000,22.3,79.1
1507139016000,22.3,79.1
1507139616000,22.2,79.1
1507140216000,22.2,79.5
1507140816000,22.2,79.5
1507141416000,22.2,79.5
1507142016000,22.2,79.5
1507142616000,22.2,79.5
1507143216000,22.3,79.5
1507143816000,22.4,79.1
1507144416000,22.4,79.1
1507145016000,22.5,78.7
1507145616000,22.5,78.7
1507146216000,22.5,78.7
1507146816000,22.3,79.1
1507147416000,22.2,79.1
1507148016000,22.2,79.1
1507148616000,22.3,79.1
1507149216000,22.3,79.1
1507149816000,22.4,79.1
1507150416000,22.5,79.1
1507151016000,22.7,78.7
1507151616000,22.8,78.7
1507152216000,22.9,78.3
1507152816000,23.0,78.4
1507153416000,23.2,78.0
1507154016000,23.5,77.2
1507154616000,23.7,76.8
1507155216000,24.0,76.4
1507155816000,24.3,75.6
1507156416000,24.7,74.8
1507157016000,24.9,74.4
1507157616000,25.1,74.0
1507158216000,25.3,73.1
1507158816000,25.5,72.7
1507159416000,25.7,72.3
1507160016000,26.0,71.9
1507160616000,26.2,71.5
1507161216000,26.5,70.6
1507161816000,26.8,70.2
1507162416000,27.0,69.8
1507163016000,27.1,69.4
1507163616000,27.2,69.4
1507164216000,27.4,68.9
1507164816000,27.5,69.0
1507165416000,27.6,69.0
1507166016000,27.6,69.0
1507166616000,27.7,69.0
1507167216000,27.7,69.0
1507167816000,27.7,69.0
1507168416000,27.6,69.4
1507169016000,27.5,69.4
1507169616000,27.4,69.9
1507170216000,27.4,69.9
1507170816000,27.3,69.9
1507171416000,27.2,69.9
1507172016000,27.2,69.8
1507172616000,27.1,69.8
1507173216000,27.1,69.8
1507173816000,26.7,70.2
1507174416000,26.3,70.6
1507175016000,26.2,71.0
1507175616000,26.0,71.0
1507176216000,25.8,71.4
1507176816000,25.6,71.4
1507177416000,25.5,71.8
1507178016000,25.5,71.8
1507178616000,25.4,71.8
1507179216000,25.4,72.3
1507179816000,25.3,72.2
1507180416000,25.1,72.7
1507181016000,24.9,72.6
1507181616000,24.8,73.1
1507182216000,24.7,73.0
1507182816000,24.6,73.5
1507183416000,24.5,73.4
1507184016000,24.4,73.9
1507184616000,24.3,73.9
1507185216000,24.3,74.3
1507185816000,24.3,74.3
1507186416000,24.3,74.3
1507187016000,24.2,74.3
1507187616000,24.3,74.3
1507188216000,24.3,74.3
1507188816000,24.3,74.3
1507189416000,24.3,74.3
1507190016000,24.3,74.3
1507190616000,24.4,74.3
1507191216000,24.4,74.3
1507191816000,24.3,74.3
1507192416000,24.3,74.3
1507193016000,24.3,74.3
1507193616000,24.3,74.3
1507194216000,24.3,74.3
1507194816000,24.3,74.3
1507195416000,24.3,74.3
1507196016000,24.4,74.3
1507196616000,24.4,74.3
1507197216000,24.4,74.3
1507197816000,24.4,74.3
1507198416000,24.4,74.3
1507199016000,24.4,74.3
1507199616000,24.4,73.9
1507200216000,24.4,73.9
1507200816000,24.4,73.9
1507201416000,24.4,73.9
1507202016000,24.4,74.3
1507202616000,24.3,74.3
1507203216000,24.3,74.3
1507203816000,24.3,74.3
1507204416000,24.3,73.9
1507205016000,24.3,74.3
1507205616000,24.3,73.9
1507206216000,24.3,73.9
1507206816000,24.3,73.9
1507207416000,24.3,73.9
1507208016000,24.3,73.8
1507208616000,24.3,73.9
1507209216000,24.3,73.9
1507209816000,24.3,73.9
1507210416000,24.3,73.8
1507211016000,24.3,73.8
1507211616000,24.3,73.9
1507212216000,24.3,73.9
1507212816000,24.3,73.9
1507213416000,24.3,73.8
1507214016000,24.3,73.9
1507214616000,24.3,73.9
1507215216000,24.2,73.8
1507215816000,24.2,73.8
1507216416000,24.2,74.3
1507217016000,24.1,74.3
1507217616000,24.1,74.2
1507218216000,24.0,74.2
1507218816000,24.0,74.2
1507219416000,24.0,74.2
1507220016000,24.0,74.2
1507220616000,24.0,74.2
1507221216000,24.0,74.7
1507221816000,24.0,74.7
1507222416000,24.0,74.7
1507223016000,24.0,74.7
1507223616000,23.9,74.7
1507224216000,23.8,74.6
1507224816000,23.4,75.0
1507225416000,22.9,76.2
1507226016000,22.5,77.0
1507226616000,22.1,77.8
1507227216000,21.9,78.6
1507227816000,21.8,79.0
1507228416000,21.7,79.4
1507229016000,21.8,79.4
1507229616000,22.1,79.4
1507230216000,22.2,79.1
1507230816000,22.5,78.7
1507231416000,22.9,77.9
1507232016000,23.1,77.5
1507232616000,23.5,77.2
1507233216000,23.7,76.4
1507233816000,23.9,76.0
1507234416000,24.1,75.6
1507235016000,24.2,75.2
1507235616000,24.4,74.7
1507236216000,24.6,73.9
1507236816000,24.8,73.5
1507237416000,24.9,73.1
1507238016000,25.1,72.7
1507238616000,25.2,72.7
1507239216000,25.2,72.2
1507239816000,25.2,72.2
1507240416000,25.2,72.2
1507241016000,25.3,72.2
1507241616000,25.4,71.8
1507242216000,25.5,71.4
1507242816000,25.7,71.4
1507243416000,25.9,71.0
1507244016000,26.0,70.5
1507244616000,26.2,70.1
1507245216000,26.3,70.1
1507245816000,26.4,69.7
1507246416000,26.5,69.7
1507247016000,26.5,69.3
1507247616000,26.6,69.3
1507248216000,26.8,68.8
1507248816000,26.9,68.4
1507249416000,26.9,68.4
1507250016000,26.9,68.4
1507250616000,27.0,68.4
1507251216000,27.0,68.4
1507251816000,27.0,68.9
1507252416000,27.0,68.9
1507253016000,27.0,68.9
1507253616000,27.1,68.9
1507254216000,27.1,69.4
1507254816000,27.1,69.4
1507255416000,27.1,69.4
1507256016000,27.1,69.8
1507256616000,27.1,69.8
1507257216000,27.1,69.8
1507257816000,27.0,69.8
1507258416000,27.0,69.8
1507259016000,27.0,69.3
1507259616000,27.0,69.3
1507260216000,26.9,69.3
1507260816000,26.9,69.3
1507261416000,26.8,69.3
1507262016000,26.8,69.3
1507262616000,26.7,69.3
1507263216000,26.6,69.3
1507263816000,26.5,69.3
1507264416000,26.4,69.7
1507265016000,26.3,69.2
1507265616000,26.2,69.7
1507266216000,26.2,69.7
1507266816000,26.0,69.6
1507267416000,25.9,70.1
1507268016000,25.8,70.1
1507268616000,25.7,70.5
1507269216000,25.5,70.5
1507269816000,25.4,70.5
1507270416000,25.4,70.9
1507271016000,25.3,70.9
1507271616000,25.2,71.3
1507272216000,25.1,71.3
1507272816000,25.0,71.3
1507273416000,25.0,71.7
1507274016000,24.9,71.7
1507274616000,24.9,71.7
